==> training in progress with 3438 words	
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err	
356 61.7359 40.6865 44443.875 103.5486 26.30 72.31 28.58 76.94	
357 65.2973 50.8894 44567.314 103.8394 27.65 75.51 29.90 78.39	
358 65.4751 52.1902 44690.237 104.1303 26.99 72.98 29.62 75.46	
359 72.2299 72.2012 44813.568 104.4212 29.90 77.78 32.43 81.51	
360 68.5844 56.5854 44936.375 104.7120 28.12 75.51 30.17 78.22	
361 64.1766 44.5816 45059.538 105.0029 27.11 74.49 28.66 76.91	
362 69.7881 58.4297 45182.347 105.2938 27.53 75.10 29.20 78.39	
363 64.4941 45.4731 45305.408 105.5846 26.26 75.07 28.53 76.30	
364 59.6965 40.5227 45428.631 105.8755 25.19 72.34 27.37 73.68	
365 66.7576 51.0122 45551.756 106.1664 26.46 73.39 28.48 76.24	
366 64.9437 38.7056 45674.163 106.4572 24.88 72.11 27.38 74.73	
367 66.6076 53.5323 45797.637 106.7481 26.87 73.50 29.57 77.14	
368 72.4576 65.4233 45919.935 107.0390 29.14 77.11 32.02 79.62	
369 63.0439 41.9231 46042.849 107.3298 25.34 72.63 27.80 75.28	
370 66.6938 53.7053 46165.512 107.6207 27.73 75.74 29.30 78.05	
371 67.4048 51.3449 46288.445 107.9116 27.60 74.08 29.01 77.38	
372 62.9493 40.9904 46411.201 108.2024 24.79 70.94 26.62 73.89	
373 65.2795 45.4379 46533.784 108.4933 26.28 75.19 28.06 77.61	
374 65.2632 47.8446 46656.287 108.7842 25.92 73.18 27.70 76.48	
375 61.3159 47.6874 46778.867 109.0750 25.84 74.58 28.23 77.44	
376 68.3611 58.4891 46901.888 109.3659 28.44 75.16 30.43 77.67	
377 60.5251 33.1750 47025.104 109.6568 24.14 69.49 26.22 73.02	
378 65.3448 53.7254 47148.765 109.9476 26.60 73.76 29.07 77.46	
379 66.9486 53.4867 47271.797 110.2385 28.00 75.86 30.59 78.54	
380 70.2201 53.2624 47395.266 110.5294 27.85 75.68 29.59 77.90	
381 64.5848 45.0645 47517.543 110.8202 25.32 73.07 27.60 76.97	
382 67.5068 49.1844 47639.354 111.1111 26.31 73.85 27.83 75.92	
383 64.1575 47.5218 47761.457 111.4020 25.79 74.03 28.10 77.00	
384 67.3372 47.3566 47883.195 111.6928 25.92 73.21 28.41 76.39	
385 65.1153 48.4570 48006.141 111.9837 26.41 74.64 27.79 77.14	
386 75.0432 68.1607 48127.450 112.2746 30.72 76.88 32.57 78.34	
387 68.7271 51.1753 48249.153 112.5654 27.29 75.33 29.43 77.32	
388 67.3895 47.5691 48370.793 112.8563 26.32 73.50 28.40 76.80	
389 75.0903 71.1094 48493.428 113.1472 29.31 77.17 30.51 79.15	
390 67.2494 52.4922 48615.202 113.4380 27.12 75.80 29.16 78.80	
391 61.0884 31.8505 48737.761 113.7289 24.69 72.45 26.86 74.96	
392 67.0276 45.9662 48860.338 114.0198 27.49 75.92 29.98 78.31	
393 65.8861 39.8829 48983.088 114.3106 25.91 73.76 27.99 76.71	
394 68.8092 46.7561 49105.209 114.6015 26.83 75.86 28.48 77.46	
395 74.6457 67.3311 49227.952 114.8924 29.06 76.12 30.74 78.60	
396 66.7369 51.4811 49350.040 115.1832 26.38 71.12 28.30 74.03	
397 70.8718 57.7014 49471.946 115.4741 28.02 76.29 29.75 78.63	
398 72.3640 52.3385 49593.890 115.7650 27.15 75.57 29.13 77.81	
399 65.0055 38.2917 49717.327 116.0558 24.83 71.55 27.01 73.95	
400 70.0997 42.2282 49840.196 116.3467 25.35 71.50 27.10 75.25	
401 71.7685 57.9426 49962.363 116.6376 28.41 76.35 30.53 79.12	
402 65.3084 37.4483 50084.776 116.9284 24.36 69.40 26.91 73.80	
403 70.5413 51.7857 50207.128 117.2193 27.07 75.42 29.25 78.54	
404 64.3640 38.7728 50329.810 117.5102 25.24 70.36 27.99 75.31	
405 65.1372 43.5706 50452.900 117.8010 26.52 74.11 28.56 77.52	
406 64.7177 40.9171 50575.739 118.0919 25.98 72.83 27.77 76.42	
407 64.1089 34.3419 50698.904 118.3828 24.37 71.90 27.42 75.92	
408 67.4073 53.3208 50822.132 118.6736 27.48 75.92 29.86 79.41	
409 65.0438 53.6774 50944.995 118.9645 26.91 77.05 29.48 79.82	
410 68.1075 56.6488 51067.710 119.2554 28.04 76.56 30.67 79.82	
411 65.0382 51.9490 51190.334 119.5462 27.10 73.53 29.42 77.44	
412 61.1501 45.7433 51313.317 119.8371 26.58 72.31 28.87 75.02	
413 58.6439 35.8796 51437.172 120.1280 25.65 71.32 28.03 74.88	
414 58.8001 38.5134 51560.251 120.4188 24.64 71.23 26.62 72.81	
415 61.3980 45.2995 51683.349 120.7097 25.90 73.36 28.33 77.12	
416 66.7489 65.7772 51807.280 121.0006 29.89 78.80 31.23 81.10	
417 57.8830 44.7366 51930.329 121.2914 25.14 69.43 27.59 75.66	
418 65.5132 49.2120 52053.860 121.5823 26.42 75.60 28.83 78.63	
419 59.4051 41.4135 52177.304 121.8732 25.66 72.57 27.99 75.14	
420 62.4992 47.2644 52299.787 122.1640 26.15 73.79 28.20 77.00	
421 66.5455 55.5726 52421.823 122.4549 26.92 73.62 29.52 76.94	
422 67.2143 63.4113 52544.364 122.7458 29.00 77.08 31.51 80.20	
423 61.6405 34.3796 52666.770 123.0366 23.95 70.24 26.47 74.29	
424 70.5100 49.1433 52788.430 123.3275 26.62 73.62 28.83 75.89	
425 71.9044 44.0898 52909.472 123.6184 26.43 73.15 28.09 75.23	
426 71.2484 47.5958 53030.094 123.9092 27.75 76.41 29.59 78.19	
427 73.4223 58.0440 53151.704 124.2001 29.34 79.96 31.39 82.26	
428 67.3606 55.9282 53272.893 124.4910 27.07 73.56 29.41 76.33	
429 71.1064 56.0967 53393.833 124.7818 26.92 75.04 29.54 78.08	
430 62.3177 35.8854 53516.233 125.0727 24.47 69.90 27.25 73.89	
431 65.7439 48.5535 53638.626 125.3636 26.03 74.52 28.59 77.14	
432 65.3102 44.7237 53760.848 125.6545 25.37 70.45 28.44 74.44	
433 68.2010 51.2427 53883.195 125.9453 26.71 74.46 29.06 78.77	
434 71.0260 60.8967 54005.949 126.2362 27.82 75.28 29.97 79.44	
435 66.0094 56.9736 54129.116 126.5271 26.32 73.76 28.38 76.21	
436 68.8478 52.7969 54251.362 126.8179 27.40 76.64 29.70 79.12	
437 64.8327 43.4790 54373.631 127.1088 26.66 74.32 29.10 78.02	
438 66.8051 50.1476 54496.710 127.3997 26.09 72.86 28.78 77.58	
439 66.7867 47.8723 54619.882 127.6905 27.62 74.23 30.01 77.90	
440 64.4197 50.4445 54742.278 127.9814 26.99 74.49 29.27 77.44	
441 60.9793 36.4639 54865.024 128.2723 24.98 70.59 26.54 74.88	
442 65.7924 51.2805 54988.056 128.5631 26.77 75.63 28.60 77.26	
443 62.8381 38.1135 55111.419 128.8540 25.11 71.12 27.35 75.46	
444 77.5535 73.7543 55234.017 129.1449 31.54 80.16 33.27 82.49	
445 66.7538 41.8683 55356.643 129.4357 25.42 71.90 27.77 75.37	
446 72.8388 68.4566 55479.333 129.7266 28.12 77.66 30.17 79.59	
447 65.2787 51.5367 55602.957 130.0175 26.84 74.84 28.90 75.69	
448 69.0975 52.1412 55726.638 130.3083 26.89 73.07 28.74 76.53	
449 67.3748 56.3983 55849.650 130.5992 27.93 76.67 30.54 80.20	
450 66.8712 47.4742 55971.836 130.8901 26.36 72.13 28.40 75.63	
451 64.6972 47.8545 56094.603 131.1809 25.26 69.90 27.36 73.10	
452 63.8699 55.8214 56217.009 131.4718 25.61 72.57 27.83 76.33	
453 60.5620 47.1913 56339.791 131.7627 25.62 71.79 27.91 73.63	
454 64.3320 50.6358 56462.098 132.0535 26.72 73.39 29.23 78.08	
455 66.1901 47.1788 56584.873 132.3444 27.21 75.39 28.88 77.35	
456 66.0125 48.9139 56707.351 132.6353 26.28 74.05 27.55 74.88	
457 69.1541 67.5423 56829.956 132.9261 29.91 79.09 32.08 82.12	
458 70.3030 64.7189 56952.871 133.2170 28.89 78.16 31.49 79.53	
459 65.3120 40.2619 57075.671 133.5079 25.10 71.03 27.37 74.29	
460 72.3556 54.2552 57198.204 133.7987 27.52 75.16 28.98 77.64	
461 73.6080 60.3882 57320.869 134.0896 27.70 75.31 29.41 78.39	
462 68.5819 48.5211 57444.365 134.3805 25.82 73.56 27.83 76.36	
463 62.7271 36.5098 57567.203 134.6713 25.53 72.08 27.72 75.20	
464 66.5977 48.8557 57690.301 134.9622 26.34 74.69 28.54 77.06	
465 61.3860 35.9676 57812.007 135.2531 25.52 72.05 27.70 75.02	
466 68.7231 56.2138 57934.489 135.5439 28.54 75.45 30.45 79.67	
467 65.9102 52.5994 58057.728 135.8348 25.29 71.73 28.21 75.75	
468 65.8047 54.3523 58181.381 136.1257 26.22 73.09 29.19 76.91	
469 66.1337 56.5945 58304.513 136.4165 27.31 74.90 29.98 78.08	
470 64.4436 47.0138 58427.695 136.7074 27.31 75.31 29.59 78.37	
471 64.4264 48.7208 58550.249 136.9983 26.30 72.63 28.52 76.30	
472 70.0301 57.8633 58673.269 137.2891 29.20 75.97 31.20 78.66	
473 64.9028 44.5315 58795.944 137.5800 26.52 74.43 29.59 77.67	
474 62.4684 39.9244 58920.772 137.8709 25.62 73.62 27.33 75.23	
475 69.1306 59.3485 59044.359 138.1617 29.43 78.80 31.57 80.26	
476 64.3935 47.7493 59167.513 138.4526 27.00 73.27 29.21 76.13	
477 65.1613 54.3629 59290.622 138.7435 27.82 75.68 30.45 79.70	
478 59.5742 40.5670 59413.341 139.0343 25.34 72.28 28.29 75.08	
479 62.8048 48.8918 59536.512 139.3252 27.35 74.11 29.22 75.92	
480 59.2046 41.8414 59659.297 139.6161 25.37 71.79 27.64 75.31	
481 59.2538 49.1941 59782.047 139.9069 25.31 72.02 27.61 73.89	
482 64.3766 62.0707 59904.833 140.1978 29.85 76.64 31.80 78.69	
483 62.5845 58.1967 60027.541 140.4887 27.70 77.20 29.91 79.03	
484 65.3493 61.0118 60150.182 140.7795 27.74 76.18 29.76 79.94	
485 64.8863 51.9903 60272.321 141.0704 27.05 73.09 29.01 76.88	
486 59.8608 42.6193 60394.723 141.3613 26.81 73.15 29.32 77.20	
487 61.3952 40.1054 60517.676 141.6521 26.81 73.73 28.93 77.38	
488 59.9410 44.9797 60639.864 141.9430 25.98 71.47 28.20 75.55	
489 70.6263 65.9034 60761.797 142.2339 29.85 77.98 32.16 80.11	
490 67.5355 52.9936 60884.691 142.5247 28.16 76.53 30.29 77.81	
491 66.0511 55.3047 61006.564 142.8156 27.79 75.89 29.67 78.10	
492 66.3485 47.2959 61128.443 143.1065 25.72 73.12 27.47 75.52	
493 64.9979 41.6004 61251.106 143.3973 25.02 72.57 26.84 73.80	
494 66.7915 50.5939 61374.033 143.6882 26.73 74.49 28.82 76.01	
495 68.4071 56.7296 61496.487 143.9791 27.55 76.18 30.20 79.53	
496 73.5360 57.9453 61619.265 144.2699 28.18 76.06 30.22 78.92	
497 65.7700 46.9019 61743.231 144.5608 26.21 75.51 28.82 78.22	
498 73.6680 55.7818 61865.444 144.8517 28.74 78.16 31.14 80.78	
499 71.8600 58.1675 61987.486 145.1425 27.77 76.12 29.91 79.18	
500 69.6738 54.7219 62110.436 145.4334 27.06 75.63 29.16 78.74	
501 71.3949 51.5656 62232.735 145.7243 27.41 74.26 30.30 78.37	
502 68.8225 53.5100 62355.599 146.0151 27.93 76.73 29.86 79.62	
503 69.4051 52.6294 62477.342 146.3060 26.71 74.23 28.67 76.33	
504 74.3541 56.7125 62599.785 146.5969 28.73 76.09 31.19 79.18	
505 69.0589 52.4726 62721.926 146.8877 27.70 75.10 29.63 76.39	
506 63.2564 39.4308 62844.019 147.1786 23.90 68.76 26.12 72.32	
507 73.3665 61.9738 62966.714 147.4695 29.06 77.11 30.80 79.65	
508 69.6659 53.2460 63088.335 147.7603 26.64 73.36 29.40 77.00	
509 69.5913 50.1944 63210.587 148.0512 26.74 73.97 29.27 77.73	
510 68.7999 55.7778 63332.594 148.3421 27.82 74.72 29.63 77.29	
511 74.3510 58.3556 63454.343 148.6329 27.06 75.71 29.53 79.09	
512 71.3453 60.1607 63575.987 148.9238 26.78 75.42 29.43 79.01	
513 62.6224 36.2100 63697.703 149.2147 24.66 70.48 26.80 74.53	
514 71.8620 62.7378 63819.906 149.5055 28.82 76.93 30.43 79.09	
515 79.8777 66.6449 63941.698 149.7964 30.77 79.70 32.50 82.35	
516 70.3299 43.4331 64063.907 150.0873 25.70 72.02 27.80 74.09	
517 71.3038 54.3890 64185.929 150.3781 26.47 74.72 28.42 77.44	
518 70.3048 46.2616 64307.809 150.6690 26.02 72.86 28.54 76.94	
519 68.1043 43.5236 64429.931 150.9599 25.90 71.90 28.67 75.60	
520 66.9210 46.9515 64551.645 151.2507 25.24 70.97 27.90 73.86	
521 91.3240 92.4494 64673.363 151.5416 32.16 82.61 34.06 83.83	
522 74.7861 62.2463 64795.963 151.8325 27.66 74.69 29.48 77.35	
523 78.6146 66.4271 64918.273 152.1233 28.67 77.98 31.27 80.84	
524 73.4129 50.5858 65041.359 152.4142 26.20 75.48 28.43 79.18	
525 69.4065 40.2205 65163.720 152.7051 25.47 70.77 28.14 74.50	
526 65.9682 37.2796 65286.300 152.9959 23.49 67.98 25.73 70.66	
527 64.4219 38.9818 65408.602 153.2868 24.78 70.42 27.31 74.03	
528 75.7893 58.3538 65530.372 153.5777 27.58 74.46 29.41 76.94	
529 65.1996 42.8501 65652.859 153.8685 25.79 72.72 28.05 75.55	
530 66.3296 50.2660 65774.572 154.1594 26.17 72.37 27.80 75.81	
531 68.4864 56.0619 65896.748 154.4503 28.09 74.75 30.14 76.88	
532 66.8737 46.1523 66018.737 154.7411 25.92 72.77 27.78 75.78	
533 64.4616 47.5957 66141.360 155.0320 26.59 72.60 28.76 76.48	
534 72.2059 59.6245 66263.531 155.3229 28.18 76.03 30.35 79.12	
535 66.8762 44.7861 66385.982 155.6137 24.97 71.84 27.78 75.75	
536 71.3743 67.2119 66508.590 155.9046 29.76 76.18 31.98 78.74	
537 67.7640 49.8269 66630.483 156.1955 26.83 74.87 29.29 78.28	
538 69.8362 46.9610 66752.605 156.4863 26.71 76.38 28.82 77.58	
539 66.6829 44.3309 66874.679 156.7772 26.00 74.00 28.04 75.84	
540 65.8026 46.9530 66996.620 157.0681 25.86 71.93 28.69 75.40	
541 64.5747 59.3075 67118.754 157.3589 27.23 74.32 29.84 77.93	
542 63.5307 50.8137 67241.655 157.6498 26.72 75.36 28.88 78.10	
543 59.7313 41.8950 67364.425 157.9407 24.67 72.13 27.47 75.72	
544 59.2776 41.0531 67487.261 158.2315 24.90 70.68 27.06 74.50	
545 60.6657 38.9554 67610.348 158.5224 25.79 71.99 27.91 75.81	
546 63.6022 49.3108 67733.014 158.8133 26.78 75.65 28.41 76.36	
547 64.9423 49.6279 67854.985 159.1041 27.13 74.61 29.20 78.31	
548 64.9583 50.6285 67976.295 159.3950 26.33 73.27 28.28 75.40	
549 68.8247 55.9392 68098.622 159.6859 28.41 76.82 30.46 79.03	
550 68.9384 53.8871 68220.412 159.9767 28.45 76.15 30.86 78.80	
551 84.7204 80.2088 68342.602 160.2676 31.05 79.73 32.83 81.04	
552 72.8861 45.1774 68465.879 160.5585 25.48 71.93 27.86 76.21	
553 68.5280 49.2071 68588.962 160.8493 26.52 73.50 28.43 77.00	
554 68.8206 50.7890 68711.875 161.1402 27.06 73.59 29.51 77.84	
555 75.4982 54.5774 68833.855 161.4311 28.02 76.15 29.59 77.90	
556 67.1470 45.8263 68956.269 161.7219 26.21 72.98 28.43 76.65	
557 71.8067 61.4202 69078.631 162.0128 27.80 75.51 30.20 78.60	
558 69.7730 48.5554 69200.667 162.3037 25.78 73.47 28.24 76.85	
559 63.8264 40.6503 69321.171 162.5945 25.28 71.87 28.17 75.87	
560 67.7429 51.4451 69441.342 162.8854 25.94 73.41 28.30 76.01	
561 70.1819 62.8254 69562.041 163.1763 27.64 75.95 29.91 79.76	
562 67.9153 54.9800 69683.791 163.4671 26.52 74.55 28.62 77.58	
563 70.8665 54.6809 69805.496 163.7580 26.64 74.32 28.26 76.94	
564 73.0632 56.6141 69927.230 164.0489 26.28 73.36 29.20 77.61	
565 71.1521 51.4006 70049.360 164.3397 26.70 73.27 28.35 76.48	
566 69.2127 45.9961 70172.331 164.6306 24.48 71.26 26.47 74.70	
567 70.5075 48.0106 70295.927 164.9215 26.14 72.60 28.86 75.78	
568 69.0567 43.9474 70417.947 165.2123 26.17 71.93 27.70 73.77	
569 69.9205 47.6474 70539.704 165.5032 26.46 73.65 29.10 76.30	
570 67.5054 39.5414 70661.049 165.7941 25.77 73.04 27.40 75.31	
571 68.7286 52.2096 70781.467 166.0849 27.73 75.45 29.56 78.19	
572 65.6806 43.6727 70903.295 166.3758 25.23 72.02 27.81 75.34	
573 68.7759 64.0735 71024.934 166.6667 28.98 75.45 31.34 77.44	
574 64.2333 47.5513 71146.933 166.9575 27.14 74.49 29.03 77.73	
575 71.8018 63.8988 71269.421 167.2484 29.22 76.88 31.13 79.35	
576 63.3600 47.4119 71390.052 167.5393 26.23 73.33 28.61 76.24	
577 65.6038 51.1063 71510.291 167.8301 26.69 73.33 29.14 77.12	
578 66.7613 47.3122 71630.646 168.1210 27.33 73.68 29.72 77.17	
579 70.1595 53.5028 71750.958 168.4119 28.44 76.21 30.22 79.12	
580 67.3336 53.0861 71871.548 168.7027 27.71 74.20 29.98 77.09	
581 65.0091 50.5193 71993.513 168.9936 25.70 71.23 28.29 76.42	
582 63.6466 39.0877 72115.938 169.2845 25.05 71.29 26.78 74.99	
583 64.5399 52.4069 72236.295 169.5753 27.05 75.28 29.56 79.06	
584 69.9193 50.6809 72356.356 169.8662 27.99 77.05 30.09 80.63	
585 62.4722 39.6527 72475.999 170.1571 25.80 73.01 28.38 75.78	
586 65.0726 43.3675 72595.844 170.4479 25.61 72.45 27.81 75.23	
587 72.2938 58.9807 72716.044 170.7388 27.20 75.74 29.35 79.15	
588 65.9069 37.8338 72837.303 171.0297 25.66 73.36 27.53 76.27	
589 65.5209 37.1932 72957.140 171.3205 25.10 73.12 27.27 76.65	
590 69.5865 56.0506 73077.479 171.6114 27.54 74.40 30.08 76.50	
591 79.1224 66.8304 73197.898 171.9023 29.09 77.17 31.22 79.38	
592 76.5013 62.0002 73318.100 172.1931 28.26 74.23 30.24 77.38	
593 73.6766 49.3572 73438.012 172.4840 27.31 73.73 29.64 77.67	
594 72.8624 51.7031 73558.704 172.7749 27.19 74.23 29.42 78.83	
595 69.7311 53.9435 73679.764 173.0657 26.03 71.73 28.53 75.84	
596 74.9425 58.4166 73800.492 173.3566 27.93 75.71 30.88 77.70	
597 63.0754 43.8969 73920.052 173.6475 24.77 70.16 27.69 73.48	
598 62.5527 38.5926 74039.872 173.9383 25.40 71.82 27.49 74.70	
599 69.4285 58.9567 74159.776 174.2292 28.51 76.70 30.73 79.09	
600 69.7438 57.4025 74279.822 174.5201 27.90 75.83 29.95 77.78	
601 61.9544 36.3827 74399.251 174.8109 24.55 70.24 26.91 73.95	
602 65.8131 62.1817 74519.438 175.1018 27.96 76.53 29.77 80.23	
603 62.0322 49.0101 74638.804 175.3927 25.76 72.28 28.01 75.92	
604 63.9538 49.5293 74758.366 175.6835 27.52 74.46 29.47 75.87	
605 64.9520 49.9683 74878.375 175.9744 26.84 74.93 28.73 76.88	
606 75.2986 69.7060 74998.399 176.2653 29.73 79.09 32.11 81.80	
607 69.7466 53.2374 75118.157 176.5561 28.19 75.16 30.71 78.71	
608 73.5385 54.8107 75238.078 176.8470 27.05 74.40 28.98 77.67	
609 72.2982 63.4029 75358.378 177.1379 27.83 76.06 30.44 78.89	
610 69.2834 68.5828 75479.168 177.4287 28.61 75.89 29.97 77.70	
611 65.7931 44.8378 75598.707 177.7196 25.50 71.18 28.03 75.57	
612 70.0736 57.5453 75718.567 178.0105 27.80 74.96 30.91 78.92	
613 63.3995 38.4262 75838.457 178.3013 26.28 72.92 28.27 76.24	
614 62.0484 42.2384 75957.922 178.5922 26.32 74.61 28.77 78.22	
615 71.4521 53.8501 76077.474 178.8831 28.24 76.18 30.46 79.38	
616 62.6494 43.5329 76197.758 179.1739 26.00 72.05 27.85 75.02	
617 63.3294 44.0890 76317.899 179.4648 27.15 74.90 29.30 77.67	
618 61.9387 40.8007 76438.649 179.7557 25.05 71.61 27.20 74.50	
619 60.9860 45.1679 76559.659 180.0465 26.52 73.53 28.70 75.95	
<SAG-NUS> 	reached max number of iterations	
