==> training in progress with 3438 words	
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err	
356 3.6430 25.2900 45350.677 103.5486 14.15 49.56 18.71 59.38	
357 3.7097 25.1707 45477.728 103.8394 14.85 50.61 18.57 58.97	
358 3.8166 28.5366 45604.829 104.1303 14.73 50.55 18.53 58.85	
359 3.8497 32.0259 45731.970 104.4212 15.57 52.79 19.64 61.27	
360 3.6348 26.0999 45858.828 104.7120 14.29 49.42 18.09 57.81	
361 3.6519 24.8108 45985.685 105.0029 13.84 47.12 17.62 57.20	
362 3.6078 25.5901 46113.006 105.2938 14.28 48.43 18.07 57.40	
363 3.5314 20.5958 46240.065 105.5846 13.40 47.38 17.35 55.86	
364 3.6513 28.8193 46366.511 105.8755 14.82 48.66 19.10 58.39	
365 3.6652 25.9938 46494.021 106.1664 14.24 48.57 17.76 57.84	
366 3.7769 30.0215 46621.971 106.4572 15.08 51.02 18.49 59.49	
367 3.4274 16.6709 46750.009 106.7481 13.30 47.38 17.28 56.94	
368 3.6323 23.7193 46877.278 107.0390 13.91 48.31 18.21 59.00	
369 3.6827 25.5111 47003.031 107.3298 14.43 50.49 18.55 59.61	
370 3.6733 24.8330 47129.936 107.6207 14.31 48.46 18.02 57.98	
371 3.5461 20.0989 47256.740 107.9116 13.82 47.47 17.34 55.22	
372 4.1874 39.6249 47383.661 108.2024 16.89 55.15 19.96 61.73	
373 3.8271 29.5705 47510.968 108.4933 15.86 53.00 19.50 60.98	
374 4.1931 43.5865 47638.352 108.7842 17.56 57.68 20.94 63.22	
375 3.6625 21.8614 47765.884 109.0750 14.06 50.90 17.80 58.65	
376 3.6264 24.8558 47892.821 109.3659 14.01 48.92 17.78 57.02	
377 3.4620 18.7580 48019.824 109.6568 13.56 47.41 17.35 56.53	
378 3.6407 22.0713 48147.469 109.9476 14.28 49.33 18.62 59.26	
379 4.0334 34.6537 48275.194 110.2385 15.81 52.91 20.01 61.53	
380 3.5374 20.0679 48402.917 110.5294 13.99 49.33 17.91 58.27	
381 3.4922 21.6188 48530.518 110.8202 13.66 47.41 17.51 56.82	
382 4.0521 37.1093 48657.572 111.1111 16.42 54.07 20.28 61.76	
383 3.6393 25.1916 48785.143 111.4020 14.54 48.89 18.09 57.84	
384 3.6016 24.4550 48913.048 111.6928 14.26 48.49 18.34 58.36	
385 3.9944 35.5626 49041.092 111.9837 16.83 54.83 20.33 62.69	
386 3.6012 26.3800 49169.037 112.2746 14.43 50.67 18.33 59.06	
387 3.6461 21.1210 49296.479 112.5654 14.06 48.08 18.14 55.89	
388 4.0007 36.6282 49424.581 112.8563 16.12 56.20 19.68 63.25	
389 3.5717 22.9656 49551.727 113.1472 14.42 51.95 18.29 59.15	
390 3.7193 28.5361 49678.610 113.4380 14.72 50.52 18.72 58.39	
391 3.8055 30.6103 49806.330 113.7289 14.95 52.53 18.36 59.64	
392 4.3567 43.5442 49933.327 114.0198 17.23 56.34 20.84 62.81	
393 3.5946 23.2093 50060.492 114.3106 14.08 49.10 18.05 58.16	
394 3.6416 23.8389 50187.822 114.6015 14.27 49.83 18.47 59.55	
395 4.1247 41.1322 50315.261 114.8924 16.07 53.29 19.89 60.86	
396 3.5504 24.2774 50442.512 115.1832 14.23 49.07 18.20 58.27	
397 3.6503 25.2201 50569.162 115.4741 14.16 49.16 18.22 58.27	
398 3.5333 18.8001 50695.258 115.7650 14.19 49.01 18.22 57.92	
399 3.5714 19.6266 50822.325 116.0558 13.94 48.40 17.77 56.76	
400 3.7517 21.8443 50949.848 116.3467 14.78 52.24 18.63 60.22	
401 3.8117 31.7383 51076.940 116.6376 14.73 48.78 18.71 58.04	
402 3.4701 17.6648 51204.706 116.9284 13.59 47.09 17.61 56.53	
403 3.6374 26.7109 51332.811 117.2193 14.41 48.57 18.46 58.68	
404 3.6686 26.2072 51460.912 117.5102 15.07 50.61 19.02 59.55	
405 3.7689 26.7752 51588.606 117.8010 14.92 48.81 18.86 59.38	
406 3.5426 19.1746 51716.197 118.0919 13.68 48.92 18.07 58.30	
407 3.7608 26.1938 51842.295 118.3828 14.92 51.75 18.45 58.65	
408 3.7814 24.8973 51969.074 118.6736 14.78 51.08 18.26 58.83	
409 4.2315 37.2792 52095.993 118.9645 16.79 55.88 20.14 63.19	
410 4.0416 35.4602 52222.327 119.2554 15.39 52.12 18.84 58.88	
411 3.9428 31.7844 52350.694 119.5462 15.05 50.70 19.57 60.10	
412 3.8766 28.4819 52479.102 119.8371 15.65 53.00 19.62 61.94	
413 3.7183 28.0444 52607.856 120.1280 14.92 51.02 18.70 59.93	
414 3.7471 27.1264 52736.712 120.4188 15.29 51.02 19.12 58.91	
415 3.9243 31.4396 52865.029 120.7097 15.40 52.85 18.83 60.80	
416 3.9522 32.0563 52993.838 121.0006 15.69 52.21 19.26 58.74	
417 3.9101 32.2588 53122.344 121.2914 15.15 51.16 18.91 59.55	
418 3.7923 28.4024 53250.920 121.5823 15.50 50.23 18.91 58.48	
419 3.9767 34.6287 53379.498 121.8732 16.30 53.72 19.88 61.44	
420 3.7386 27.3063 53507.330 122.1640 14.84 51.08 18.46 58.91	
421 3.8057 29.7439 53635.007 122.4549 15.11 50.99 19.04 59.29	
422 3.5243 18.5960 53762.030 122.7458 13.54 48.60 17.66 57.92	
423 4.0427 38.1124 53888.716 123.0366 16.23 54.13 20.35 61.82	
424 3.4302 17.5294 54017.180 123.3275 12.94 45.38 17.42 56.00	
425 3.8871 32.0266 54144.288 123.6184 15.46 52.73 19.17 61.62	
426 4.1171 34.3854 54271.832 123.9092 16.42 55.44 20.38 62.46	
427 4.0254 34.3491 54399.623 124.2001 16.24 53.49 20.20 61.24	
428 3.8934 33.2707 54527.262 124.4910 15.12 53.84 18.88 63.10	
429 3.5891 22.9992 54654.591 124.7818 13.95 48.46 18.65 58.27	
430 3.6654 25.0710 54781.801 125.0727 14.43 49.94 18.20 58.45	
431 3.6944 24.8907 54909.188 125.3636 14.60 49.10 18.70 58.74	
432 4.2398 40.0277 55036.303 125.6545 17.26 57.04 20.71 63.88	
433 3.8332 33.2530 55162.592 125.9453 15.64 52.39 18.82 60.28	
434 3.6579 26.4260 55289.974 126.2362 14.85 51.19 18.78 58.21	
435 3.6366 27.9409 55417.535 126.5271 14.55 50.61 18.33 58.68	
436 4.5636 48.2537 55544.706 126.8179 19.23 60.44 22.56 66.36	
437 4.4505 43.3526 55671.612 127.1088 18.11 58.14 21.63 64.38	
438 3.6252 24.4477 55798.871 127.3997 14.36 48.28 18.17 57.02	
439 3.6542 24.5567 55925.823 127.6905 14.98 51.28 18.83 58.56	
440 4.3533 43.0996 56052.546 127.9814 18.27 57.27 22.33 64.67	
441 4.0020 35.0751 56179.065 128.2723 15.95 54.25 19.79 62.14	
442 3.7266 28.7013 56306.182 128.5631 14.61 48.43 18.22 56.56	
443 3.7957 31.7334 56433.721 128.8540 15.02 50.17 18.75 58.01	
444 3.6511 22.3249 56561.242 129.1449 14.32 49.36 18.08 58.36	
445 3.7991 24.8730 56688.914 129.4357 14.70 51.22 18.60 59.90	
446 3.5829 23.4357 56816.261 129.7266 13.62 47.61 17.63 56.03	
447 3.8401 33.6850 56943.962 130.0175 15.71 54.19 19.27 61.38	
448 4.0654 38.8378 57072.657 130.3083 15.91 53.00 19.27 60.57	
449 3.5518 19.1924 57199.550 130.5992 13.58 46.89 17.52 55.39	
450 3.7437 27.1544 57327.432 130.8901 14.71 51.37 18.76 59.12	
451 3.5205 19.9584 57455.393 131.1809 13.58 47.73 17.38 57.05	
452 3.6805 28.2426 57581.933 131.4718 14.14 48.92 18.48 57.98	
453 4.2608 40.9878 57709.336 131.7627 16.87 56.34 20.25 62.66	
454 3.7975 29.3284 57835.913 132.0535 14.91 51.48 18.91 58.68	
455 4.0588 36.7028 57962.029 132.3444 16.41 53.34 19.99 61.53	
456 4.1362 39.5904 58088.993 132.6353 16.59 53.98 20.42 62.31	
457 4.3493 38.1949 58214.900 132.9261 17.38 54.97 21.56 63.13	
458 3.6225 25.4554 58342.625 133.2170 13.94 47.27 17.97 56.38	
459 3.7003 29.3029 58470.205 133.5079 15.11 51.45 19.17 60.13	
460 3.9656 37.0229 58597.520 133.7987 16.66 53.52 19.84 60.95	
461 3.8371 31.4551 58724.836 134.0896 15.22 51.92 19.05 59.52	
462 3.7966 27.1594 58852.070 134.3805 14.98 51.54 18.76 59.41	
463 4.2388 37.9945 58978.658 134.6713 17.18 55.38 20.46 63.33	
464 4.1472 40.8719 59105.918 134.9622 17.16 55.44 20.79 63.30	
465 3.5793 23.9876 59233.307 135.2531 13.82 47.53 17.88 56.85	
466 3.6084 24.7135 59361.107 135.5439 14.16 49.27 17.97 57.20	
467 3.6387 25.4059 59488.377 135.8348 14.53 51.19 18.02 58.30	
468 3.5978 26.5122 59615.984 136.1257 14.83 50.29 18.53 59.06	
469 3.7804 28.6009 59743.757 136.4165 15.33 52.62 19.47 61.65	
470 3.7269 27.3903 59870.832 136.7074 14.68 50.44 18.62 58.65	
471 3.7761 28.3394 59998.320 136.9983 15.17 50.73 18.77 58.74	
472 3.5509 23.6104 60125.490 137.2891 13.93 48.23 18.42 58.24	
473 3.8396 29.4486 60253.005 137.5800 15.40 52.15 19.40 60.51	
474 3.7187 27.2593 60380.019 137.8709 15.05 52.01 18.72 59.38	
475 3.7095 24.0876 60507.868 138.1617 14.70 52.33 18.60 60.72	
476 4.0283 35.3685 60634.882 138.4526 16.65 53.75 20.38 60.80	
477 3.4156 15.7534 60762.512 138.7435 13.40 47.67 17.20 56.50	
478 4.0764 39.8304 60889.013 139.0343 16.53 55.88 20.30 62.90	
479 3.8974 36.2282 61015.905 139.3252 15.62 51.83 19.57 59.81	
480 3.7353 27.5559 61142.522 139.6161 14.12 49.42 17.74 56.94	
481 3.7528 25.7830 61269.513 139.9069 14.64 49.77 18.31 58.04	
482 3.6741 26.0350 61397.414 140.1978 14.36 49.36 18.47 59.17	
483 3.7994 31.1452 61524.995 140.4887 15.19 51.31 18.74 58.24	
484 3.6927 26.3072 61652.486 140.7795 14.70 50.81 18.54 59.15	
485 4.2201 42.3875 61780.336 141.0704 17.54 55.50 21.61 63.07	
486 3.8147 27.6265 61907.427 141.3613 15.27 50.12 18.93 58.19	
487 3.9038 29.9525 62034.507 141.6521 15.49 51.48 19.66 60.54	
488 3.6873 28.5396 62161.132 141.9430 14.51 50.81 18.78 59.23	
489 3.5811 24.0529 62287.823 142.2339 13.91 49.56 18.08 57.49	
490 3.5733 24.3236 62414.660 142.5247 14.08 48.25 17.83 57.11	
491 3.9152 29.8816 62540.433 142.8156 15.75 52.59 19.49 60.45	
492 3.7660 26.4613 62666.329 143.1065 14.36 50.12 18.13 58.68	
493 3.8920 30.1690 62791.490 143.3973 14.74 50.09 18.67 58.97	
494 3.7543 31.0543 62916.660 143.6882 14.90 50.09 18.60 58.36	
495 3.9373 32.6839 63042.446 143.9791 15.60 51.05 19.56 60.08	
496 3.6571 24.6349 63169.071 144.2699 13.76 48.57 18.29 57.98	
497 3.8244 30.9507 63296.094 144.5608 15.01 49.97 18.28 57.98	
498 3.6203 22.0745 63423.224 144.8517 14.15 50.15 17.86 57.87	
499 3.6917 23.7972 63550.527 145.1425 14.47 50.00 18.28 57.98	
500 3.8990 35.3671 63676.767 145.4334 15.94 53.52 19.15 60.69	
501 3.9179 30.5864 63803.833 145.7243 15.57 51.80 19.44 58.51	
502 3.7103 26.4176 63930.776 146.0151 14.48 50.15 18.44 59.29	
503 4.0108 35.0868 64057.995 146.3060 16.34 53.37 20.16 60.74	
504 3.5553 20.0213 64185.200 146.5969 14.05 50.23 17.85 58.13	
505 3.7176 23.2513 64313.165 146.8877 14.11 49.97 17.69 57.75	
506 4.6256 52.3365 64439.950 147.1786 18.76 59.77 22.34 66.88	
507 3.5039 18.7255 64566.983 147.4695 13.63 48.57 17.59 57.92	
508 4.1402 42.7745 64693.944 147.7603 16.53 54.97 19.75 62.08	
509 3.4809 21.4497 64821.018 148.0512 13.62 50.26 17.99 58.97	
510 3.6143 25.2674 64948.163 148.3421 14.35 49.94 18.30 59.09	
511 3.7860 28.9913 65075.260 148.6329 15.21 52.39 18.94 60.42	
512 3.5053 18.7603 65202.485 148.9238 13.48 46.60 17.33 54.70	
513 3.7369 26.4467 65329.464 149.2147 15.24 51.34 18.84 58.53	
514 3.6158 23.5977 65456.842 149.5055 14.44 49.36 17.86 56.56	
515 3.9783 30.1328 65583.713 149.7964 15.48 51.89 19.08 59.49	
516 3.6510 24.2961 65710.561 150.0873 14.10 48.28 17.71 56.94	
517 3.9851 38.3312 65837.311 150.3781 16.17 51.83 19.44 59.67	
518 3.8245 27.6697 65963.737 150.6690 15.08 52.41 18.74 60.54	
519 3.7010 26.6181 66091.572 150.9599 14.67 48.46 18.68 58.30	
520 3.9610 32.4923 66219.220 151.2507 15.54 51.77 19.26 60.10	
521 3.7460 30.9021 66346.193 151.5416 14.57 49.80 18.61 57.98	
522 4.0723 32.2578 66473.086 151.8325 15.16 51.92 19.22 60.72	
523 3.7143 24.8640 66600.193 152.1233 14.60 48.72 18.64 58.27	
524 3.7609 24.1136 66726.603 152.4142 14.64 49.80 18.81 58.85	
525 3.8169 31.4473 66853.816 152.7051 15.15 50.73 18.96 58.85	
526 3.8404 25.3315 66981.679 152.9959 15.13 49.83 18.41 57.17	
527 3.7511 30.9115 67109.049 153.2868 15.00 49.83 18.60 57.28	
528 3.7159 29.1307 67236.495 153.5777 14.40 50.32 18.57 58.91	
529 3.6774 25.2809 67362.940 153.8685 14.43 48.63 18.13 56.96	
530 3.8010 27.8392 67489.960 154.1594 15.44 51.86 19.69 60.22	
531 3.7054 26.8840 67616.780 154.4503 14.26 49.24 18.24 58.56	
532 4.2314 39.8220 67743.529 154.7411 16.99 55.41 20.94 64.20	
533 3.7254 25.7164 67870.335 155.0320 14.24 50.20 18.43 58.65	
534 3.5397 23.8049 67997.068 155.3229 14.16 48.60 18.17 58.21	
535 3.6327 22.2054 68124.448 155.6137 14.30 47.93 17.76 55.48	
536 3.8027 28.5581 68251.528 155.9046 14.81 51.19 18.79 59.46	
537 4.1138 37.6012 68378.538 156.1955 16.03 54.25 19.68 61.15	
538 3.8545 30.5372 68504.823 156.4863 15.13 51.40 19.22 60.57	
539 3.7558 28.3640 68632.160 156.7772 14.93 50.17 18.59 58.42	
540 4.1646 34.1970 68759.284 157.0681 16.12 54.25 19.62 62.20	
541 4.3355 39.4725 68885.489 157.3589 17.30 57.80 20.86 64.79	
542 3.6083 24.5078 69012.507 157.6498 13.89 49.27 17.84 57.66	
543 3.9104 29.5553 69139.381 157.9407 15.12 52.18 19.19 59.81	
544 3.5139 17.8935 69267.066 158.2315 13.49 47.50 17.49 57.17	
545 3.5889 20.8423 69394.492 158.5224 13.94 49.39 18.02 56.88	
546 3.6336 28.6237 69522.261 158.8133 14.41 49.21 18.44 58.51	
547 3.6948 24.9538 69649.678 159.1041 14.64 49.94 18.38 58.45	
548 4.0212 41.2322 69776.290 159.3950 17.11 54.51 20.71 62.93	
549 3.7086 25.7254 69903.319 159.6859 14.75 50.84 18.28 59.15	
550 3.5860 22.8733 70030.561 159.9767 14.26 50.12 18.18 57.84	
551 3.8848 33.1074 70157.441 160.2676 15.37 51.25 19.38 59.58	
552 3.6756 28.4496 70285.530 160.5585 14.43 49.04 18.97 59.09	
553 3.6316 24.6108 70412.072 160.8493 14.49 49.27 18.16 58.10	
554 3.8237 30.7099 70539.860 161.1402 15.26 50.47 19.05 59.23	
555 3.5679 22.8058 70666.553 161.4311 13.42 46.86 17.19 55.66	
556 3.5243 18.2809 70793.669 161.7219 13.27 45.81 17.30 55.63	
557 3.7300 28.2859 70920.649 162.0128 14.72 51.43 18.67 59.35	
558 4.2947 38.9626 71047.877 162.3037 17.17 56.46 20.78 64.09	
559 3.8064 31.7215 71175.025 162.5945 14.92 49.71 18.45 57.28	
560 3.5099 17.6564 71302.015 162.8854 14.04 47.76 17.88 56.62	
561 3.6135 20.7667 71429.281 163.1763 13.95 46.86 17.51 55.89	
562 4.5105 48.5610 71557.183 163.4671 18.17 57.59 21.75 65.72	
563 3.8502 31.5075 71684.952 163.7580 15.66 52.04 19.16 60.13	
564 3.9736 32.4226 71813.268 164.0489 15.73 52.12 19.22 60.54	
565 3.7826 26.7466 71940.968 164.3397 14.82 49.71 19.03 58.21	
566 3.7630 30.5106 72068.718 164.6306 14.47 51.13 18.39 58.56	
567 3.8423 34.9416 72195.741 164.9215 15.68 52.44 19.62 60.34	
568 3.8015 32.7150 72323.016 165.2123 14.99 51.57 19.37 58.53	
569 3.7982 27.7048 72450.743 165.5032 15.24 51.43 19.43 60.25	
570 3.6052 23.4865 72577.625 165.7941 14.70 49.62 18.43 58.21	
571 3.7778 26.7446 72704.825 166.0849 14.94 50.52 18.90 58.91	
572 3.5747 19.4708 72831.454 166.3758 13.35 45.87 17.50 55.34	
573 3.6866 26.4663 72958.271 166.6667 14.64 49.53 18.81 59.06	
574 3.6892 27.2727 73084.960 166.9575 14.50 50.15 18.47 58.88	
575 3.7201 30.8169 73211.689 167.2484 14.87 50.70 19.12 59.46	
576 4.0048 33.9136 73338.166 167.5393 15.52 54.33 19.18 61.56	
577 4.2606 40.5241 73464.749 167.8301 16.87 54.39 20.69 62.93	
578 3.6467 22.3714 73591.261 168.1210 14.80 50.79 18.39 59.35	
579 3.6791 30.7590 73717.760 168.4119 15.03 50.09 19.09 59.12	
580 3.6167 26.2198 73846.168 168.7027 14.49 50.61 18.64 59.49	
581 3.5934 23.0154 73973.715 168.9936 14.30 49.42 18.20 58.39	
582 3.8021 25.7950 74100.098 169.2845 14.36 49.56 18.53 59.12	
583 4.1150 35.5913 74227.021 169.5753 16.83 54.30 19.85 60.86	
584 3.6471 23.9264 74354.393 169.8662 14.26 50.93 18.38 59.64	
585 4.2127 41.6421 74481.137 170.1571 17.06 55.64 21.11 63.59	
586 3.7865 28.7851 74608.350 170.4479 14.88 51.22 18.47 58.59	
587 4.0305 36.8597 74737.412 170.7388 15.88 54.42 19.75 61.09	
588 4.2389 41.0456 74864.750 171.0297 16.96 56.37 20.78 63.39	
589 3.8062 26.4604 74991.905 171.3205 14.55 48.75 18.34 58.10	
590 3.7245 25.2188 75118.958 171.6114 14.77 50.15 18.43 57.81	
591 3.5870 23.6203 75245.411 171.9023 13.93 47.82 17.54 56.44	
592 3.9730 32.6326 75372.086 172.1931 15.85 51.83 19.97 61.44	
593 3.9813 36.8434 75498.694 172.4840 15.81 52.79 19.68 61.12	
594 3.6433 24.2720 75625.381 172.7749 13.90 48.69 18.17 57.34	
595 3.6717 23.6489 75752.707 173.0657 14.25 49.36 18.22 57.72	
596 3.7248 27.4642 75879.815 173.3566 14.66 48.95 18.57 57.95	
597 3.5078 20.2137 76007.279 173.6475 13.34 46.36 17.81 57.34	
598 3.6966 24.4824 76134.559 173.9383 13.57 46.74 17.58 55.60	
599 3.6787 29.5445 76261.786 174.2292 14.54 50.00 18.93 58.39	
600 3.7101 28.8110 76388.108 174.5201 14.27 50.17 18.37 58.10	
601 3.7947 31.6523 76513.905 174.8109 15.30 51.77 19.10 60.48	
602 3.5580 25.2511 76640.397 175.1018 14.55 49.68 18.26 57.75	
603 3.6655 28.5992 76767.427 175.3927 14.58 50.26 18.39 58.74	
604 3.4476 18.2264 76894.402 175.6835 13.11 45.93 17.47 55.68	
605 3.6681 27.0653 77021.204 175.9744 14.17 49.33 17.80 57.02	
606 4.2707 46.9333 77149.273 176.2653 17.32 56.54 20.66 64.09	
607 3.5409 21.5333 77277.586 176.5561 14.02 48.55 18.25 57.92	
608 3.5930 20.7694 77405.580 176.8470 13.80 49.48 17.50 57.49	
609 3.9766 32.8995 77532.390 177.1379 15.89 54.92 19.20 61.85	
610 3.6026 21.8769 77658.800 177.4287 14.22 48.98 17.80 57.69	
611 3.7273 28.2493 77785.200 177.7196 14.97 50.79 19.01 59.76	
612 3.8548 27.4102 77911.435 178.0105 15.68 52.27 18.93 59.87	
613 3.6505 24.7967 78037.690 178.3013 14.14 48.31 17.83 57.46	
614 3.6821 29.0955 78165.005 178.5922 14.44 48.25 18.32 56.99	
615 3.7760 31.3096 78292.495 178.8831 15.29 52.30 18.68 59.12	
616 3.9714 35.4198 78419.922 179.1739 15.84 51.37 19.52 59.90	
617 3.9197 30.7594 78547.067 179.4648 15.08 52.15 18.56 59.76	
618 3.9601 32.9983 78674.816 179.7557 15.93 54.01 19.95 62.40	
619 3.7323 30.4634 78802.629 180.0465 15.15 53.17 18.68 61.24	
<vanilla SGD> 	reached max number of iterations	
